ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
250118,simple,PP-11X17-ANG-SRC,Angelic Source Guidance Print,1,0,visible,"<strong>PAPER / GICLEE PRINTS
\n</strong>— Printed on archival glossy paper
\n
\n<strong>SIZE</strong>
\n— 11"" x 17"" in
\n
\n<strong>NOTE</strong>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve
\n
\nAn immortal presence in a state of perfect serenity (An angelic being encountered in lucid dreams)",,,,taxable,,0,0,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/angelic-source-guidance.jpg,,,,,,,,,276,size,"11x17"" Paper Print, 30x22"" Stretched Canvas, Choose An Option",0,1,,,,,
250121,simple,PP-11X17-AST-TGR,Astral Tiger Print,1,0,visible,"&nbsp;
\n
\n<strong>PAPER / GICLEE PRINTS
\n</strong>— Printed on archival glossy paper
\n
\n<strong>SIZE</strong>
\n— 11″ x 17″ in
\n
\n<strong>NOTE</strong>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve
\n
\n‘Tis light makes colour visible: at night red, green, and russet vanish from thy sight. So to thee light by darkness is made known: since God had none, He, seeing all, denies himself eternally to mortal eyes. From the dark jungle as a tiger bright, form from the viewless Spirit leaps to light.' <span class=""s1"">~ Rumi</span>","[et_pb_section fb_built=""1"" _builder_version=""3.22"" custom_padding=""0px||||false|false""][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||0px||false|false""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_breadcrumb _builder_version=""3.0.47""][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version=""3.0.47""][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure=""1_2,1_2"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||||false|false""][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_images _builder_version=""3.0.47""][/et_pb_wc_images][/et_pb_column][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_title _builder_version=""3.0.47""][/et_pb_wc_title][et_pb_wc_rating _builder_version=""3.0.47""][/et_pb_wc_rating][et_pb_wc_price _builder_version=""3.0.47""][/et_pb_wc_price][et_pb_wc_description _builder_version=""3.0.47""][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version=""3.0.47""][/et_pb_wc_add_to_cart][et_pb_wc_meta _builder_version=""3.0.47""][/et_pb_wc_meta][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_tabs _builder_version=""3.0.47""]					[/et_pb_wc_tabs][et_pb_wc_upsells _builder_version=""3.0.47""][/et_pb_wc_upsells][et_pb_wc_related_products _builder_version=""3.0.47""][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][/et_pb_section][et_pb_section fb_built=""1"" admin_label=""section"" _builder_version=""3.22""][et_pb_row admin_label=""row"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_text admin_label=""Text"" _builder_version=""3.27.4"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat""]				[/et_pb_text][/et_pb_column][/et_pb_row][/et_pb_section]",,,taxable,,1,5,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/astral-tiger.jpg,,,,,,,,,65,size,"11x17"" Paper Print, 30x20"" Stretched Canvas, 45x30"" Stretch Canvas, Choose An Option",1,1,,,,,
250130,simple,,Astral Wolves Print,1,0,visible,"&nbsp;
\n
\n<strong>PAPER / GICLEE PRINTS
\n</strong>— Printed on archival glossy paper
\n
\n<strong>SIZE</strong>
\n— 11″ x 17″ in
\n
\n<strong>NOTE</strong>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve
\n
\n'Lunar Lupine Spectral Dreamscape
\nSpirit Howl In A Twinkling Night'","[et_pb_section fb_built=""1"" _builder_version=""3.22"" custom_padding=""0px||||false|false""][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||0px||false|false""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_breadcrumb _builder_version=""3.0.47""][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version=""3.0.47""][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure=""1_2,1_2"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||||false|false""][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_images _builder_version=""3.0.47""][/et_pb_wc_images][/et_pb_column][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_title _builder_version=""3.0.47""][/et_pb_wc_title][et_pb_wc_rating _builder_version=""3.0.47""][/et_pb_wc_rating][et_pb_wc_price _builder_version=""3.0.47""][/et_pb_wc_price][et_pb_wc_description _builder_version=""3.0.47""][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version=""3.0.47""][/et_pb_wc_add_to_cart][et_pb_wc_meta _builder_version=""3.0.47""][/et_pb_wc_meta][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_tabs _builder_version=""3.0.47""]					[/et_pb_wc_tabs][et_pb_wc_upsells _builder_version=""3.0.47""][/et_pb_wc_upsells][et_pb_wc_related_products _builder_version=""3.0.47""][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][/et_pb_section][et_pb_section fb_built=""1"" admin_label=""section"" _builder_version=""3.22""][et_pb_row admin_label=""row"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_text admin_label=""Text"" _builder_version=""3.27.4"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat""]				[/et_pb_text][/et_pb_column][/et_pb_row][/et_pb_section]",,,taxable,,1,4,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/astral-wolves.jpg,,,,,,,,,63,size,"11x17"" Paper Print, 30x20"" Stretched Canvas, 45""x30 Stretched Canvas, Choose An Option",1,1,,,,,
250136,variable,,Athene Artemisia Canvas,1,0,visible,"&nbsp;
\n
\n<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>NOTE</strong>
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\nAthene or Athena is a Greek goddess of wisdom, courage, inspiration and the arts. She is often said to have had ""bright eyes"", which is thought to be the reason why she shares the same root word with the owl. Athene is often depicted with an owl, seeing through the dark and bringing wisdom and guidance to those who ask. Artemis is the goddess of the wild lands, reminding us of our origins and our instincts.",,,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/athene-artemisia-40x30-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/athene-artemisia-30x22-canvas.jpg",,,,,,,,,273,size,"11x17"" Paper Print, 30x22"" Stretched Canvas, 40x30"" Stretched Canvas, Choose An Option",0,1,Choose An Option,,,,
250138,variation,CNVS-30X22-ATH-ART,"Athene Artemisia Canvas - 30x22"" Stretched Canvas",1,0,visible,,,2021-11-23 0:00:00,2021-11-27 23:59:59,taxable,parent,1,,,0,0,1.2,30,22,1,0,,150,300,,,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/athene-artemisia-30x22-canvas.jpg,,,id:250136,,,,,,1,size,"30x22"" Stretched Canvas",,1,,,,,
250139,variation,CNVS-40X30-ATH-ART,"Athene Artemisia Canvas - 40x30"" Stretched Canvas",1,0,visible,,,2021-11-23 0:00:00,2021-11-27 23:59:59,taxable,parent,1,,,0,0,3.7,40,30,1,0,,200,400,,,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/athene-artemisia-40x30-canvas.jpg,,,id:250136,,,,,,2,size,"40x30"" Stretched Canvas",,1,,,,,
250140,simple,PP-11X17-GLD-ELIX,The Golden Elixir Print,1,0,visible,"&nbsp;
\n<p class=""p1""><b>PAPER / GICLEE PRINTS
\n</b>— Printed on archival glossy paper</p>
\n<p class=""p1""><b>SIZE</b>
\n— 11″ x 17″ in</p>
\n<p class=""p1""><b>NOTE</b>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve</p>
\nPoint of balance on the omni-centric nexus of pure truth. The immortal fetus, in a state of perfect serenity in this crossing. The juxtaposed orbits of heaven and earth illuminate the way.",,,,taxable,,1,3,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/the-golden-elixir-11x17-print.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/the-golden-elixir.jpg",,,,,,,,,246,size,"11x17"" Paper Print, 14x28"" Stretched Canvas, 18x36"" Stretched Canvas, Choose An Option",0,1,,,,,
250141,simple,PP-11X17-SYN-RVN,Synthwave Raven Print,1,0,visible,"&nbsp;
\n<p class=""p1""><b>PAPER / GICLEE PRINTS
\n</b>— Printed on archival glossy paper</p>
\n<p class=""p1""><b>SIZE</b>
\n— 11″ x 17″ in</p>
\n<p class=""p1""><b>NOTE</b>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve</p>
\n<p class=""p1"">Prophecy / Insight / Omen &gt;&gt;&gt; Mediator between life and death // Traveller between the material and spirit worlds</p>",,,,taxable,,1,4,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,,https://www.mugwortdesigns.com/wp-content/uploads/2019/11/synthwave-raven.jpg,,,,,,,,,34,size,"11x17"" Paper Print, 16x26"" Stretched Canvas",0,1,,,,,
250142,simple,PP-11X17-SPCT-CRS,Spectral Crossing Print,1,0,visible,"&nbsp;
\n<p class=""p1""><b>PAPER / GICLEE PRINTS
\n</b>— Printed on archival glossy paper</p>
\n<p class=""p1""><b>SIZE</b>
\n— 11″ x 17″ in</p>
\n<p class=""p1""><b>NOTE</b>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve</p>
\n<p class=""p1""><span class=""s1"">Kami(</span><span class=""s2"">神</span><span class=""s1"">) are the spirits or phenomena of nature that are worshipped in Shinto, the traditional religion of Japan. </span><span class=""s3""> They can be elements of the landscape, forces of nature, animals, ancestral spirits and embodiments of virtuous qualities. </span><span class=""s1"">In Shinto, Kami are not separate from nature, but are of nature. They are manifestations of Musubi (</span><span class=""s2"">結び</span><span class=""s1"">), the interconnecting energy of the universe. Kami are believed to be hidden from this world, and inhabit a complementary existence that mirrors our own; </span><span class=""s3""><i>shinkai</i> (</span><span class=""s4"">神界</span><span class=""s3"">, ""the world of the kami”). To be in harmony with the awe-inspiring aspects of nature is to be conscious of <i>kannagara no michi</i> (</span><span class=""s4"">随神の道 or 惟神の道</span><span class=""s3"">, ""the way of the kami"").</span></p>
\n<p class=""p3""><span class=""s1"">This image is a companion piece to <a href=""https://www.mugwortdesigns.com/ethereal-vision/"">Ethereal Vision.</a> Both images depict an imagined dream sequence of a glimpse into the hidden world.</span></p>","[et_pb_section fb_built=""1"" _builder_version=""3.22"" custom_padding=""0px||||false|false""][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||0px||false|false""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_breadcrumb _builder_version=""3.0.47""][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version=""3.0.47""][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure=""1_2,1_2"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||||false|false""][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_images _builder_version=""3.0.47""][/et_pb_wc_images][/et_pb_column][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_title _builder_version=""3.0.47""][/et_pb_wc_title][et_pb_wc_rating _builder_version=""3.0.47""][/et_pb_wc_rating][et_pb_wc_price _builder_version=""3.0.47""][/et_pb_wc_price][et_pb_wc_description _builder_version=""3.0.47""][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version=""3.0.47""][/et_pb_wc_add_to_cart][et_pb_wc_meta _builder_version=""3.0.47""][/et_pb_wc_meta][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_tabs _builder_version=""3.0.47""]					[/et_pb_wc_tabs][et_pb_wc_upsells _builder_version=""3.0.47""][/et_pb_wc_upsells][et_pb_wc_related_products _builder_version=""3.0.47""][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][/et_pb_section]",,,taxable,,0,0,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2019/02/spectral-dryad8-11X17.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2019/11/spectral-crossing.jpg",,,,,,,,,32,size,"11x17"" Paper Print, 20x30"" Stretched Canvas, 30x45"" Stretched Canvas",0,1,,,,,
250152,simple,PP-11X17-BRS-LION,Brass Lion Print,1,0,visible,"&nbsp;
\n
\n<strong>PAPER / GICLEE PRINTS
\n</strong>— Printed on archival glossy paper
\n
\n<strong>SIZE</strong>
\n— 11″ x 17″ in
\n
\n<strong>NOTE</strong>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve
\n
\nLion-Hearted / King of Kings / <span class=""s2"">Aspects &gt;&gt;&gt; Courage, Nobility, Cunning, Fearlessness</span>",,,,taxable,,0,0,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/brass-lion-11x17-print.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/brass-lion.jpg",,,,,,,,,84,size,"11x17"" Paper Print, 18x26"" Stretched Canvas, Choose An Option",0,1,,,,,
250157,simple,PP-11X17-CRM-WLF,Chrome Wolf Print,1,0,visible,"&nbsp;
\n
\n<strong>PAPER / GICLEE PRINTS
\n</strong>— Printed on archival glossy paper
\n
\n<strong>SIZE</strong>
\n— 11″ x 17″ in
\n
\n<strong>NOTE</strong>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve
\n
\nThe Guide / Seeker of Truth / <span class=""s2"">Aspects &gt;&gt;&gt; Intellect, Freedom, Awareness</span>","[et_pb_section fb_built=""1"" fullwidth=""on"" _builder_version=""4.0.6""][et_pb_fullwidth_menu menu_id=""361"" menu_style=""centered"" fullwidth_menu=""on"" disabled_on=""on|on|off"" _builder_version=""4.0.6"" menu_font=""|||on|||||"" menu_font_size=""15px"" menu_letter_spacing=""3px"" max_width=""100%"" min_height=""67px"" custom_margin=""0px||1px||false|false"" custom_padding=""0px||0px||false|false"" border_width_all=""1px"" border_width_top=""1px"" border_width_bottom=""1px"" locked=""off""][/et_pb_fullwidth_menu][/et_pb_section][et_pb_section fb_built=""1"" inner_shadow=""on"" _builder_version=""4.0.6"" background_color=""#ffffff"" use_background_color_gradient=""on"" background_color_gradient_start=""#ffffff"" background_color_gradient_end=""rgba(255,255,255,0.47)"" background_color_gradient_direction=""360deg"" background_color_gradient_overlays_image=""on"" background_image=""https://www.mugwortdesigns.com/wp-content/uploads/2019/11/marble-product-below-header-fade-2.jpg"" background_size=""contain"" background_position=""top_center"" custom_margin=""-2px||0px||false|false"" custom_padding=""||0px|||"" border_width_all=""1px"" border_color_all=""#000000"" border_width_all_tablet=""0px"" border_width_all_phone="""" border_width_all_last_edited=""on|phone"" box_shadow_style=""preset6"" box_shadow_color=""#ffffff""][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||0px||false|false""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_breadcrumb breadcrumb_separator=""|"" _builder_version=""4.0.6"" body_font=""|||on|||||"" body_font_size=""14px"" body_letter_spacing=""2px"" background_color=""rgba(0,0,0,0)"" use_background_color_gradient=""on"" background_color_gradient_start=""#ffffff"" background_color_gradient_end=""rgba(255,255,255,0)"" background_color_gradient_direction=""90deg"" custom_padding=""0em|0em|0em|1em|false|false""][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version=""4.0.6"" body_font=""|||on|||||"" body_font_size=""16px"" body_letter_spacing=""1px"" body_line_height=""1.9em"" custom_padding=""14px||||false|false"" custom_padding_tablet="""" custom_padding_phone=""14px|||11px|false|false"" custom_padding_last_edited=""on|phone"" body_font_size_tablet=""16px"" body_font_size_phone=""14px"" body_font_size_last_edited=""on|tablet"" body_letter_spacing_tablet="""" body_letter_spacing_phone=""0px"" body_letter_spacing_last_edited=""on|phone"" body_line_height_tablet=""1.9em"" body_line_height_phone=""1.3em"" body_line_height_last_edited=""on|tablet""][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure=""1_2,1_2"" _builder_version=""4.0.6"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||||false|false""][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_images _builder_version=""4.0.6""][/et_pb_wc_images][/et_pb_column][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_title _builder_version=""4.0.6"" header_font=""|||on|||||"" header_font_size=""28px"" use_background_color_gradient=""on"" background_color_gradient_start=""#ffffff"" background_color_gradient_end=""rgba(255,255,255,0)"" background_color_gradient_direction=""90deg"" custom_margin=""||8px||false|false"" box_shadow_style=""preset1"" box_shadow_horizontal=""-17px"" box_shadow_vertical=""-1px"" box_shadow_blur=""23px"" box_shadow_spread=""5px"" box_shadow_color=""#ffffff""][/et_pb_wc_title][et_pb_divider color=""#d6d6d6"" divider_weight=""2px"" _builder_version=""4.0.6"" custom_margin=""||6px|||""][/et_pb_divider][et_pb_wc_rating _builder_version=""4.0.6"" custom_margin=""0em|0em|0.6em|0em|false|false""][/et_pb_wc_rating][et_pb_wc_price _builder_version=""4.0.6"" body_text_color=""#686868"" body_font_size=""19px"" body_line_height=""1em"" custom_margin=""-17px||4px||false|false"" custom_padding=""0px|||0px|false|false""][/et_pb_wc_price][et_pb_wc_description _builder_version=""4.0.6"" min_height=""322px"" custom_padding=""|6px|||false|false""][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version=""4.0.6"" body_font=""|700||on|||||""][/et_pb_wc_add_to_cart][et_pb_divider color=""#d6d6d6"" divider_weight=""2px"" _builder_version=""4.0.6"" min_height=""57px"" custom_margin=""||6px|||""][/et_pb_divider][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""4.0.6"" use_background_color_gradient=""on"" background_color_gradient_start=""rgba(255,255,255,0.41)"" background_color_gradient_end=""#ffffff"" background_color_gradient_direction=""360deg"" background_color_gradient_start_position=""44%"" background_color_gradient_end_position=""93%"" background_color_gradient_overlays_image=""on"" background_image=""https://www.mugwortdesigns.com/wp-content/uploads/2019/11/marble-product-below-header-fade-2.jpg"" width=""100%"" max_width=""2560px"" custom_margin=""-366px||||false|false"" custom_padding=""||4px|||"" background_last_edited=""on|desktop"" use_background_color_gradient_tablet=""off"" background_color_gradient_end_tablet=""rgba(255,255,255,0.55)"" background_color_gradient_direction_tablet=""360deg"" background_color_gradient_overlays_image_tablet=""on"" background_enable_image_tablet=""off"" background_enable_image_phone=""off"" parallax_tablet=""on"" background_size_tablet=""initial"" background_position_tablet=""top_center""][et_pb_column type=""4_4"" _builder_version=""4.0.6""][/et_pb_column][/et_pb_row][/et_pb_section][et_pb_section fb_built=""1"" inner_shadow=""on"" _builder_version=""4.0.6"" background_enable_color=""off"" background_color_gradient_direction=""360deg"" background_enable_image=""off"" background_size=""contain"" background_position=""top_center"" custom_margin=""0px||0px||false|false"" custom_padding=""1px||0px|||"" border_color_all=""#d6d6d6"" box_shadow_style=""preset6"" box_shadow_color=""#ffffff""][et_pb_row disabled_on=""on|off|off"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px|||||""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_related_products posts_number=""4"" columns_number=""4"" icon_hover_color=""rgba(0,0,0,0.59)"" hover_icon=""%%58%%"" _builder_version=""4.0.6"" title_font=""|||on|||||"" title_text_align=""center"" title_font_size=""18px"" title_letter_spacing=""3px"" title_line_height=""3em"" product_title_font=""|||on|||||"" product_title_text_align=""center"" product_title_font_size=""15px"" product_title_letter_spacing=""1px"" price_text_align=""center"" price_font_size=""12px"" price_line_height=""1em"" custom_margin=""32px||||false|false"" custom_padding=""0px||17px||false|false""][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""4.0.6""][et_pb_column type=""4_4"" _builder_version=""4.0.6""][et_pb_button button_text=""@ET-DC@eyJkeW5hbWljIjp0cnVlLCJjb250ZW50IjoicG9zdF9jYXRlZ29yaWVzIiwic2V0dGluZ3MiOnsiYmVmb3JlIjoibW9yZSAiLCJhZnRlciI6IiIsImxpbmtfdG9fdGVybV9wYWdlIjoib24iLCJzZXBhcmF0b3IiOiIgfCAiLCJjYXRlZ29yeV90eXBlIjoicHJvZHVjdF9jYXQifX0=@"" button_alignment=""center"" disabled_on=""off|off|off"" _builder_version=""4.0.6"" _dynamic_attributes=""button_text"" custom_button=""on"" button_text_size=""17px"" custom_margin=""-76px||||false|false"" button_text_size_tablet=""16px"" button_text_size_phone="""" button_text_size_last_edited=""on|desktop"" button_text__hover_enabled=""off|desktop""][/et_pb_button][/et_pb_column][/et_pb_row][/et_pb_section]",,,taxable,,1,1,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,Canvas Shipping,"https://www.mugwortdesigns.com/wp-content/uploads/2019/11/Chrome-Wolf-11x17-Print-1.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2019/11/chrome-wolf.jpg",,,,,,,,,86,size,"11x17"" Paper Print, 18x26"" Stretched Canvas",0,1,,,,,
250161,simple,PP-11X17-CRYS-DRM,Crystalline Dreams Print,1,0,visible,"&nbsp;
\n
\n<strong>PAPER / GICLEE PRINTS
\n</strong>— Printed on archival glossy paper
\n
\n<strong>SIZE</strong>
\n— 11″ x 17″ in
\n
\n<strong>NOTE</strong>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve
\n
\n‘The same fabric of space we inhabit, where we imagine these elaborate dreams, and haven’t even ever seen a fraction of what we really are…Truth be told we nuclear souls, Indigo, in the cold, new to these zones…Carbon based body make a suitable home, my temporary temple, I’m soon to be gone.’ ~ excerpt from ‘Makeshift Kingdom’ by Sweatshop Union",,,,taxable,,1,4,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/crystalline-dreams-11x17-print.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/crystalline-dreams.jpg",,,,,,,,,175,size,"11x17"" Paper Print, 16x24"" Stretched Canvas, 20x30"" Stretched Canvas, Choose An Option",0,1,,,,,
250165,simple,PP-11X17-CRSY-THOT,Crystalline Thoughts Print,1,0,visible,"&nbsp;
\n
\n<strong>PAPER / GICLEE PRINTS
\n</strong>— Printed on archival glossy paper
\n
\n<strong>SIZE</strong>
\n— 11″ x 17″ in
\n
\n<strong>NOTE</strong>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve
\n
\n. . . c r y s t a l l i n e   t h o u g h t s . .
\n
\n<span style=""font-weight: 400;""> 'You are like a candle. Imagine you are sending light out all around you. All your words, thoughts and actions are going in many directions. If you say something kind, your kind words go in many directions, and you yourself go with them. We are …transforming and continuing in a different form at every moment.' </span><span class=""s1"">~ </span><span style=""font-weight: 400;"">Thich Nhat Hanh</span>
\n
\n&nbsp;",,,,taxable,,1,7,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/crystalline-thoughts-11x17-print.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/crystalline-thoughts.jpg",,,,,,,,,264,size,"11x17"" Paper Print, 20x26"" Stretched Canvas, Choose An Option",0,1,,,,,
